iso3c,economist_excess_deaths,economist_estimated,month,who_excess_deaths,who_estimated,pop
SSD,171.6257785818924,TRUE,2021-12-01,92.64516129032258,TRUE,11193729
STP,-1.8266498225876713,TRUE,2020-01-01,6,TRUE,219161
STP,-3.104489714862878,TRUE,2020-02-01,5,TRUE,219161
STP,-7.7398769770122495,TRUE,2020-03-01,4,TRUE,219161
STP,-9.772506364961323,TRUE,2020-04-01,-7,TRUE,219161
STP,19.034878946302044,TRUE,2020-05-01,27,TRUE,219161
STP,8.0465409991705,TRUE,2020-06-01,6,TRUE,219161
STP,8.927059042642533,TRUE,2020-07-01,16,TRUE,219161
STP,3.5237373312885234,TRUE,2020-08-01,0,TRUE,219161
STP,-1.6062027196618325,TRUE,2020-09-01,0,TRUE,219161
STP,-1.8507751013076703,TRUE,2020-10-01,6,TRUE,219161
STP,3.612483393275227,TRUE,2020-11-01,6,TRUE,219161
STP,5.28408082007594,TRUE,2020-12-01,2,TRUE,219161
STP,5.735316134722449,TRUE,2021-01-01,2,TRUE,219161
STP,24.727625264252723,TRUE,2021-02-01,27,TRUE,219161
STP,19.48425774090846,TRUE,2021-03-01,20,TRUE,219161
STP,5.581629897935049,TRUE,2021-04-01,8,TRUE,219161
STP,9.328191659976959,TRUE,2021-05-01,8,TRUE,219161
STP,6.637239795836425,TRUE,2021-06-01,3,TRUE,219161
STP,4.159114516099177,TRUE,2021-07-01,3,TRUE,219161
STP,3.0074553161991924,TRUE,2021-08-01,3,TRUE,219161
STP,31.876367251984604,TRUE,2021-09-01,23,TRUE,219161
STP,16.081639200223545,TRUE,2021-10-01,15,TRUE,219161
STP,5.2826906192922225,TRUE,2021-11-01,0,TRUE,219161
STP,2.7345760930107192,TRUE,2021-12-01,1.8064516129032258,TRUE,219161
SUR,-6.755954001844427,TRUE,2020-01-01,-27,FALSE,586634
SUR,-11.566433022046917,TRUE,2020-02-01,-11,FALSE,586634
SUR,-33.405405991897204,TRUE,2020-03-01,-60,FALSE,586634
SUR,-14.856498533633701,TRUE,2020-04-01,-77,FALSE,586634
SUR,-11.053628352241452,TRUE,2020-05-01,-81,FALSE,586634
SUR,0.6503061122290361,TRUE,2020-06-01,-31,FALSE,586634
SUR,21.015624054225864,TRUE,2020-07-01,-18,FALSE,586634
SUR,53.56767321989923,TRUE,2020-08-01,54,FALSE,586634
SUR,39.59915935039645,TRUE,2020-09-01,13,FALSE,586634
SUR,7.146817033756578,TRUE,2020-10-01,7,FALSE,586634
SUR,4.983959481890875,TRUE,2020-11-01,-55,FALSE,586634
SUR,15.397204555795847,TRUE,2020-12-01,0,FALSE,586634
SUR,63.67873758883541,TRUE,2021-01-01,4,FALSE,586634
SUR,27.676688061046864,TRUE,2021-02-01,-89,FALSE,586634
SUR,31.574490420824045,TRUE,2021-03-01,-84,FALSE,586634
SUR,59.14556874664549,TRUE,2021-04-01,-62,FALSE,586634
SUR,151.84866568482983,TRUE,2021-05-01,126,FALSE,586634
SUR,352.3762715635268,TRUE,2021-06-01,282,FALSE,586634
SUR,216.0546583989789,TRUE,2021-07-01,175,FALSE,586634
SUR,126.16050568800036,TRUE,2021-08-01,77,FALSE,586634
SUR,243.3097836642263,TRUE,2021-09-01,247,FALSE,586634
SUR,294.28996244766836,TRUE,2021-10-01,283,FALSE,586634
SUR,107.40793667072352,TRUE,2021-11-01,21,FALSE,586634
SUR,14.55809572802454,TRUE,2021-12-01,8.516129032258064,FALSE,586634
SVK,-42.32644462278583,FALSE,2020-01-01,111,FALSE,5459643
SVK,-205.22065275544648,FALSE,2020-02-01,-224,FALSE,5459643
SVK,154.60461476730296,FALSE,2020-03-01,182,FALSE,5459643
SVK,-79.87295345099585,FALSE,2020-04-01,-219,FALSE,5459643
SVK,52.547471910162194,FALSE,2020-05-01,23,FALSE,5459643
SVK,28.841332263288184,FALSE,2020-06-01,-93,FALSE,5459643
SVK,9.547471910161168,FALSE,2020-07-01,85,FALSE,5459643
SVK,217.1189004815901,FALSE,2020-08-01,207,FALSE,5459643
SVK,231.66990369186132,FALSE,2020-09-01,148,FALSE,5459643
SVK,1013.1474719101616,FALSE,2020-10-01,1062,FALSE,5459643
SVK,1764.4127608347185,FALSE,2020-11-01,1524,FALSE,5459643
SVK,2837.108025682233,FALSE,2020-12-01,2656,FALSE,5459643
SVK,3949.8904159979093,FALSE,2021-01-01,4214,FALSE,5459643
SVK,3288.6134898341907,FALSE,2021-02-01,3095,FALSE,5459643
SVK,2546.168057784982,FALSE,2021-03-01,2707,FALSE,5459643
SVK,1159.4170144462962,FALSE,2021-04-01,1056,FALSE,5459643
SVK,428.7966292135553,FALSE,2021-05-01,411,FALSE,5459643
SVK,356.30272873200846,FALSE,2021-06-01,245,FALSE,5459643
SVK,92.31091492784017,FALSE,2021-07-01,115,FALSE,5459643
SVK,25.453772070696996,FALSE,2021-08-01,25,FALSE,5459643
SVK,576.0170144462968,FALSE,2021-09-01,450,FALSE,5459643
SVK,1320.5966292135552,FALSE,2021-10-01,1351,FALSE,5459643
SVK,3218.674157303438,FALSE,2021-11-01,2970,FALSE,5459643
SVK,1006.8083467094881,FALSE,2021-12-01,572.9032258064516,FALSE,5459643
SVN,-16.0636035312858,FALSE,2020-01-01,35,FALSE,2078932
SVN,-55.422257891851494,FALSE,2020-02-01,-67,FALSE,2078932
SVN,-53.99434189398517,FALSE,2020-03-01,-28,FALSE,2078932
SVN,37.504093097986974,FALSE,2020-04-01,-5,FALSE,2078932
SVN,-0.25148475112735524,FALSE,2020-05-01,21,FALSE,2078932
SVN,107.27552166941474,FALSE,2020-06-01,76,FALSE,2078932
SVN,-20.737199036842338,FALSE,2020-07-01,14,FALSE,2078932
SVN,2.005658106015073,FALSE,2020-08-01,32,FALSE,2078932
SVN,96.30409309798691,FALSE,2020-09-01,89,FALSE,2078932
SVN,423.3770866774437,FALSE,2020-10-01,486,FALSE,2078932
SVN,1445.7040930979872,FALSE,2020-11-01,1379,FALSE,2078932
SVN,1377.0731942215853,FALSE,2020-12-01,1314,FALSE,2078932
SVN,544.1445224720271,FALSE,2021-01-01,684,FALSE,2078932
SVN,-66.14623461737118,FALSE,2021-02-01,-110,FALSE,2078932
SVN,-36.049598715809516,FALSE,2021-03-01,43,FALSE,2078932
SVN,57.77688603539165,FALSE,2021-04-01,66,FALSE,2078932
SVN,106.20754414133398,FALSE,2021-05-01,160,FALSE,2078932
SVN,139.83402889253384,FALSE,2021-06-01,135,FALSE,2078932
SVN,-91.82102728723802,FALSE,2021-07-01,-62,FALSE,2078932
SVN,-131.278170144381,FALSE,2021-08-01,-113,FALSE,2078932
SVN,195.97688603539157,FALSE,2021-09-01,159,FALSE,2078932
SVN,262.0932584270477,FALSE,2021-10-01,314,FALSE,2078932
SVN,740.8626003211043,FALSE,2021-11-01,654,FALSE,2078932
SVN,171.90240770467543,FALSE,2021-12-01,78.96774193548387,FALSE,2078932
SWE,1.8865770465428313,FALSE,2020-01-01,46,FALSE,10099270
SWE,-471.7513429641739,FALSE,2020-02-01,-458,FALSE,10099270
SWE,426.1739205457414,FALSE,2020-03-01,320,FALSE,10099270
SWE,3074.4937479935743,FALSE,2020-04-01,3096,FALSE,10099270
SWE,1809.393920545743,FALSE,2020-05-01,1900,FALSE,10099270
SWE,789.8880337078576,FALSE,2020-06-01,736,FALSE,10099270
SWE,73.60820626002601,FALSE,2020-07-01,83,FALSE,10099270
SWE,94.9624919743138,FALSE,2020-08-01,29,FALSE,10099270
SWE,-38.44339486356809,FALSE,2020-09-01,-94,FALSE,10099270
SWE,-76.29465088282942,FALSE,2020-10-01,-29,FALSE,10099270
SWE,983.7337479935727,FALSE,2020-11-01,839,FALSE,10099270
SWE,2167.9871910112315,FALSE,2020-12-01,2033,FALSE,10099270
SWE,1580.1732055911477,FALSE,2021-01-01,1916,FALSE,10099270
SWE,-101.00528691812569,FALSE,2021-02-01,-478,FALSE,10099270
SWE,-547.8938202246828,FALSE,2021-03-01,-501,FALSE,10099270
SWE,-192.09024077043023,FALSE,2021-04-01,-321,FALSE,10099270
SWE,174.0233226324636,FALSE,2021-05-01,123,FALSE,10099270
SWE,-2.373097913290608,FALSE,2021-06-01,-181,FALSE,10099270
SWE,93.84046548960356,FALSE,2021-07-01,-883,FALSE,10099270
SWE,173.63760834674656,FALSE,2021-08-01,772,FALSE,10099270
SWE,464.97833065814217,FALSE,2021-09-01,-383,FALSE,10099270
SWE,302.39189406103253,FALSE,2021-10-01,-803,FALSE,10099270
SWE,410.0326163724273,FALSE,2021-11-01,1222,FALSE,10099270
SWE,131.5370786516948,FALSE,2021-12-01,585.5483870967741,FALSE,10099270
SWZ,1.1209432331177787,TRUE,2020-01-01,56,TRUE,1160164
SWZ,6.781612215725587,TRUE,2020-02-01,25,TRUE,1160164
SWZ,32.477981204040994,TRUE,2020-03-01,-2,TRUE,1160164
SWZ,45.02906112960192,TRUE,2020-04-01,-44,TRUE,1160164
SWZ,49.08513353371802,TRUE,2020-05-01,-43,TRUE,1160164
SWZ,101.50114536205021,TRUE,2020-06-01,34,TRUE,1160164
SWZ,268.6457589078624,TRUE,2020-07-01,148,TRUE,1160164
SWZ,261.6695663055016,TRUE,2020-08-01,231,TRUE,1160164
SWZ,154.65886489687512,TRUE,2020-09-01,114,TRUE,1160164
SWZ,144.98601295497602,TRUE,2020-10-01,86,TRUE,1160164
SWZ,128.42044287724144,TRUE,2020-11-01,63,TRUE,1160164
SWZ,317.65603867395754,TRUE,2020-12-01,250,TRUE,1160164
SWZ,613.7988489742949,TRUE,2021-01-01,691,TRUE,1160164
SWZ,254.6924008361734,TRUE,2021-02-01,327,TRUE,1160164
SWZ,155.41204861869218,TRUE,2021-03-01,143,TRUE,1160164
SWZ,110.59490176171975,TRUE,2021-04-01,48,TRUE,1160164
SWZ,124.64657520186694,TRUE,2021-05-01,21,TRUE,1160164
SWZ,172.95707998726263,TRUE,2021-06-01,41,TRUE,1160164
SWZ,384.7896123592308,TRUE,2021-07-01,289,TRUE,1160164
SWZ,645.2119235280019,TRUE,2021-08-01,627,TRUE,1160164
SWZ,363.9608918554872,TRUE,2021-09-01,343,TRUE,1160164
SWZ,172.09044937063933,TRUE,2021-10-01,135,TRUE,1160164
SWZ,104.70460908725049,TRUE,2021-11-01,50,TRUE,1160164
SWZ,48.648198946448076,TRUE,2021-12-01,48.516129032258064,TRUE,1160164
SYC,-0.45432785399394204,FALSE,2020-01-01,-5,FALSE,98340
SYC,-4.535554594267432,FALSE,2020-02-01,-9,FALSE,98340
SYC,-11.8168326947631,FALSE,2020-03-01,-13,FALSE,98340
SYC,-12.811128414286891,FALSE,2020-04-01,-11,FALSE,98340
SYC,-27.30306925390289,FALSE,2020-05-01,-29,FALSE,98340
SYC,-17.6227413175127,FALSE,2020-06-01,-18,FALSE,98340
SYC,-14.73210151196749,FALSE,2020-07-01,-14,FALSE,98340
SYC,-17.120058501214814,FALSE,2020-08-01,-20,FALSE,98340
SYC,-11.629192930415938,FALSE,2020-09-01,-16,FALSE,98340
SYC,-30.883929468956744,FALSE,2020-10-01,-27,FALSE,98340
SYC,-6.62274131751272,FALSE,2020-11-01,-4,FALSE,98340
SYC,-5.98242409261262,FALSE,2020-12-01,-6,FALSE,98340
SYC,-0.3786604948069227,FALSE,2021-01-01,-3,FALSE,98340
SYC,8.49013305004839,FALSE,2021-02-01,1,FALSE,98340
SYC,-0.822443593017596,FALSE,2021-03-01,-2,FALSE,98340
SYC,-2.7468808964686517,FALSE,2021-04-01,-1,FALSE,98340
SYC,18.653685439240466,FALSE,2021-05-01,19,FALSE,98340
SYC,34.32236641535934,FALSE,2021-06-01,37,FALSE,98340
SYC,28.55312876531341,TRUE,2021-07-01,39,TRUE,98340
SYC,21.376659131626056,TRUE,2021-08-01,40,TRUE,98340
SYC,12.289235587218442,TRUE,2021-09-01,22,TRUE,98340
SYC,9.894729923300227,TRUE,2021-10-01,7,TRUE,98340
SYC,9.855626723724612,TRUE,2021-11-01,14,TRUE,98340
SYC,2.7445583911032045,TRUE,2021-12-01,2.064516129032258,TRUE,98340
SYR,-110.84520511801183,TRUE,2020-01-01,113,TRUE,17500657
SYR,-122.32087128415729,TRUE,2020-02-01,-6,TRUE,17500657
SYR,-44.07379559305238,TRUE,2020-03-01,-464,TRUE,17500657
SYR,-172.87211167018035,TRUE,2020-04-01,-818,TRUE,17500657
SYR,-320.6688750737925,TRUE,2020-05-01,-576,TRUE,17500657
SYR,-56.87860299603899,TRUE,2020-06-01,-28,TRUE,17500657
SYR,-41.622432467629146,TRUE,2020-07-01,485,TRUE,17500657
SYR,36.526965342443965,TRUE,2020-08-01,484,TRUE,17500657
SYR,340.5999515872975,TRUE,2020-09-01,370,TRUE,17500657
SYR,499.0810721408453,TRUE,2020-10-01,470,TRUE,17500657
SYR,878.5762074289249,TRUE,2020-11-01,825,TRUE,17500657
SYR,1398.8059953310615,TRUE,2020-12-01,780,TRUE,17500657
SYR,1410.753786256836,TRUE,2021-01-01,463,TRUE,17500657
SYR,691.1904556615413,TRUE,2021-02-01,49,TRUE,17500657
SYR,1311.5353882908369,TRUE,2021-03-01,477,TRUE,17500657
SYR,1465.1494698348674,TRUE,2021-04-01,634,TRUE,17500657
SYR,964.1505959399684,TRUE,2021-05-01,616,TRUE,17500657
SYR,533.7639460296288,TRUE,2021-06-01,489,TRUE,17500657
SYR,587.5638154316267,TRUE,2021-07-01,431,TRUE,17500657
SYR,999.3624545069432,TRUE,2021-08-01,525,TRUE,17500657
SYR,1197.6163382382194,TRUE,2021-09-01,502,TRUE,17500657
SYR,1573.9733610734245,TRUE,2021-10-01,559,TRUE,17500657
SYR,1014.2922609857051,TRUE,2021-11-01,521,TRUE,17500657
SYR,170.50302439348772,TRUE,2021-12-01,107.09677419354838,TRUE,17500657
TCD,10.525681119106828,TRUE,2020-01-01,929,TRUE,16425859
TCD,116.85791567916691,TRUE,2020-02-01,831,TRUE,16425859
TCD,1303.8823861033143,TRUE,2020-03-01,494,TRUE,16425859
TCD,1511.6875721222914,TRUE,2020-04-01,-582,TRUE,16425859
TCD,1794.6218133074221,TRUE,2020-05-01,1015,TRUE,16425859
TCD,1469.049167324198,TRUE,2020-06-01,1064,TRUE,16425859
TCD,997.3742811601661,TRUE,2020-07-01,1198,TRUE,16425859
TCD,928.8896459074206,TRUE,2020-08-01,812,TRUE,16425859
TCD,743.9516119364378,TRUE,2020-09-01,485,TRUE,16425859
TCD,704.1902940211346,TRUE,2020-10-01,112,TRUE,16425859
TCD,803.6515107925278,TRUE,2020-11-01,163,TRUE,16425859
TCD,906.6135215343625,TRUE,2020-12-01,467,TRUE,16425859
TCD,828.307070418856,TRUE,2021-01-01,750,TRUE,16425859
TCD,1014.766616762983,TRUE,2021-02-01,1542,TRUE,16425859
TCD,5611.088227542976,TRUE,2021-03-01,1624,TRUE,16425859
TCD,6123.87506653347,TRUE,2021-04-01,1305,TRUE,16425859
TCD,7089.7627617010685,TRUE,2021-05-01,1146,TRUE,16425859
TCD,5286.872071931255,TRUE,2021-06-01,1327,TRUE,16425859
TCD,658.6089599999754,TRUE,2021-07-01,1260,TRUE,16425859
TCD,603.6819802220692,TRUE,2021-08-01,1038,TRUE,16425859
TCD,1039.8428620461016,TRUE,2021-09-01,643,TRUE,16425859
TCD,954.0318010216158,TRUE,2021-10-01,320,TRUE,16425859
TCD,985.0988687450727,TRUE,2021-11-01,418,TRUE,16425859
TCD,279.76404459169675,TRUE,2021-12-01,229.16129032258064,TRUE,16425859
TGO,103.23175170679838,TRUE,2020-01-01,489,FALSE,8278737
TGO,30.739980929336948,TRUE,2020-02-01,127,FALSE,8278737
TGO,-114.78973418934106,TRUE,2020-03-01,171,FALSE,8278737
TGO,-137.4853613964753,TRUE,2020-04-01,-68,FALSE,8278737
TGO,-115.22316510837342,TRUE,2020-05-01,-274,FALSE,8278737
TGO,85.97881393616461,TRUE,2020-06-01,-601,FALSE,8278737
TGO,312.2400435011594,TRUE,2020-07-01,-640,FALSE,8278737
TGO,229.68118477295255,TRUE,2020-08-01,-547,FALSE,8278737
TGO,22.694417234827036,TRUE,2020-09-01,-807,FALSE,8278737
TGO,-30.215879366453173,TRUE,2020-10-01,-886,FALSE,8278737
TGO,195.05432637160303,TRUE,2020-11-01,-958,FALSE,8278737
TGO,438.2541701763684,TRUE,2020-12-01,-1224,FALSE,8278737
TGO,643.5355588785392,TRUE,2021-01-01,-130,FALSE,8278737
TGO,488.73254605328447,TRUE,2021-02-01,-96,FALSE,8278737
TGO,528.4391442087148,TRUE,2021-03-01,819,FALSE,8278737
TGO,484.14992683192105,TRUE,2021-04-01,281,FALSE,8278737
TGO,509.3320710386437,TRUE,2021-05-01,-379,FALSE,8278737
TGO,575.9292401223571,TRUE,2021-06-01,-692,FALSE,8278737
TGO,621.7355541226318,TRUE,2021-07-01,230,FALSE,8278737
TGO,716.4700365772103,TRUE,2021-08-01,83,FALSE,8278737
TGO,706.8792581272385,TRUE,2021-09-01,-76,FALSE,8278737
TGO,598.4416347155634,TRUE,2021-10-01,-786,FALSE,8278737
TGO,662.7924336825974,TRUE,2021-11-01,-177,FALSE,8278737
TGO,204.48055460737146,TRUE,2021-12-01,-218.83870967741936,FALSE,8278737
THA,371.26520428343616,FALSE,2020-01-01,3487,FALSE,69799978
THA,-787.2591507466001,FALSE,2020-02-01,-3773,FALSE,69799978
THA,2677.84426655713,FALSE,2020-03-01,1033,FALSE,69799978
THA,-2475.2444732242775,FALSE,2020-04-01,-3090,FALSE,69799978
THA,-2324.745195808452,FALSE,2020-05-01,-3071,FALSE,69799978
THA,925.662193442382,FALSE,2020-06-01,-2821,FALSE,69799978
THA,-780.6043355933991,FALSE,2020-07-01,-2508,FALSE,69799978
THA,-760.4073463460907,FALSE,2020-08-01,-1602,FALSE,69799978
THA,-727.6023226866441,FALSE,2020-09-01,-3568,FALSE,69799978
THA,-1695.4692818299573,FALSE,2020-10-01,-1696,FALSE,69799978
THA,2484.06219344238,FALSE,2020-11-01,-87,FALSE,69799978
THA,3508.8862020409997,FALSE,2020-12-01,2089,FALSE,69799978
THA,1042.1062308356618,FALSE,2021-01-01,1653,FALSE,69799978
THA,-1284.9782558957506,FALSE,2021-02-01,-6409,FALSE,69799978
THA,4592.59235540956,FALSE,2021-03-01,2145,FALSE,69799978
THA,-805.5809463778423,FALSE,2021-04-01,-1934,FALSE,69799978
THA,2678.856656484839,FALSE,2021-05-01,1344,FALSE,69799978
THA,4167.928085880216,FALSE,2021-06-01,-215,FALSE,69799978
THA,7273.8478392805355,FALSE,2021-07-01,5243,FALSE,69799978
THA,14845.5923554096,FALSE,2021-08-01,13128,FALSE,69799978
THA,8439.898838568399,FALSE,2021-09-01,3975,FALSE,69799978
THA,2987.8151511084943,FALSE,2021-10-01,1825,FALSE,69799978
THA,7318.8829245899,FALSE,2021-11-01,4034,FALSE,69799978
THA,2084.082328277736,FALSE,2021-12-01,1579.0967741935483,FALSE,69799978
TJK,79.27773570632175,FALSE,2020-01-01,194,FALSE,9537642
TJK,383.17572258055515,FALSE,2020-02-01,127,FALSE,9537642
TJK,566.2209263019547,FALSE,2020-03-01,53,FALSE,9537642
TJK,866.2465539894857,FALSE,2020-04-01,221,FALSE,9537642
TJK,895.1214391224686,FALSE,2020-05-01,3561,FALSE,9537642
TJK,911.9611980410865,FALSE,2020-06-01,838,FALSE,9537642
TJK,1036.836835682431,FALSE,2020-07-01,505,FALSE,9537642
TJK,1036.836835682431,FALSE,2020-08-01,1163,FALSE,9537642
TJK,978.6046165790706,FALSE,2020-09-01,1662,FALSE,9537642
TJK,966.9857487259093,FALSE,2020-10-01,3254,FALSE,9537642
TJK,935.7926600573315,FALSE,2020-11-01,1863,FALSE,9537642
TJK,883.759410933266,FALSE,2020-12-01,114,FALSE,9537642
TJK,751.9843760949142,FALSE,2021-01-01,55,TRUE,9537642
TJK,679.2116945373418,FALSE,2021-02-01,-373,TRUE,9537642
TJK,643.700624568663,FALSE,2021-03-01,-305,TRUE,9537642
TJK,432.4074932314021,FALSE,2021-04-01,-226,TRUE,9537642
TJK,446.8210763391155,FALSE,2021-05-01,-211,TRUE,9537642
TJK,395.8766403885923,FALSE,2021-06-01,-151,TRUE,9537642
TJK,343.87049105483334,FALSE,2021-07-01,138,TRUE,9537642
TJK,343.87049105483334,FALSE,2021-08-01,-15,TRUE,9537642
TJK,328.486590221368,FALSE,2021-09-01,-38,TRUE,9537642
TJK,332.7846214896172,FALSE,2021-10-01,84,TRUE,9537642
TJK,322.04963369962957,FALSE,2021-11-01,298,TRUE,9537642
TJK,85.87990231990122,FALSE,2021-12-01,50.58064516129032,TRUE,9537642
TKM,-16.623128882909693,TRUE,2020-01-01,139,TRUE,6031187
TKM,-25.539191241159962,TRUE,2020-02-01,-45,TRUE,6031187
TKM,-194.70545467497945,TRUE,2020-03-01,-28,TRUE,6031187
TKM,-235.5351586264603,TRUE,2020-04-01,-198,TRUE,6031187
TKM,133.4080142644308,TRUE,2020-05-01,-42,TRUE,6031187
TKM,307.3418583329496,TRUE,2020-06-01,134,TRUE,6031187
TKM,394.1800106315885,TRUE,2020-07-01,185,TRUE,6031187
TKM,393.95431317965836,TRUE,2020-08-01,97,TRUE,6031187
TKM,295.5964844501986,TRUE,2020-09-01,13,TRUE,6031187
TKM,239.96740468969995,TRUE,2020-10-01,113,TRUE,6031187
TKM,267.0158380831595,TRUE,2020-11-01,236,TRUE,6031187
TKM,173.37582071741014,TRUE,2020-12-01,181,TRUE,6031187
TKM,-27.490685163660263,TRUE,2021-01-01,-26,TRUE,6031187
TKM,-100.83787496060003,TRUE,2021-02-01,-201,TRUE,6031187
TKM,-215.75603647711972,TRUE,2021-03-01,-148,TRUE,6031187
TKM,-138.43651634879936,TRUE,2021-04-01,-68,TRUE,6031187
TKM,-129.427147982659,TRUE,2021-05-01,2,TRUE,6031187
TKM,25.380110115720715,TRUE,2021-06-01,57,TRUE,6031187
TKM,232.04813252918038,TRUE,2021-07-01,110,TRUE,6031187
TKM,390.7359500667478,TRUE,2021-08-01,76,TRUE,6031187
TKM,148.46602914150031,TRUE,2021-09-01,-9,TRUE,6031187
TKM,60.86559471640076,TRUE,2021-10-01,-11,TRUE,6031187
TKM,-96.62599224559955,TRUE,2021-11-01,59,TRUE,6031187
TKM,-71.03878049376033,TRUE,2021-12-01,6.193548387096774,TRUE,6031187
TLS,30.995254123453893,TRUE,2020-01-01,35,TRUE,1318442
TLS,27.57624748372011,TRUE,2020-02-01,25,TRUE,1318442
TLS,-33.408823419862955,TRUE,2020-03-01,2,TRUE,1318442
TLS,-49.0390694353705,TRUE,2020-04-01,-57,TRUE,1318442
TLS,-3.6171244282061656,TRUE,2020-05-01,-35,TRUE,1318442
TLS,63.85191555012543,TRUE,2020-06-01,1,TRUE,1318442
TLS,67.39320028085105,TRUE,2020-07-01,23,TRUE,1318442
TLS,60.34200567100053,TRUE,2020-08-01,18,TRUE,1318442
TLS,52.079026347944485,TRUE,2020-09-01,16,TRUE,1318442
TLS,29.51313294844698,TRUE,2020-10-01,5,TRUE,1318442
TLS,50.90749629494761,TRUE,2020-11-01,2,TRUE,1318442
TLS,52.47127871970602,TRUE,2020-12-01,9,TRUE,1318442
TLS,32.401028066428275,TRUE,2021-01-01,-1,TRUE,1318442
TLS,21.86329403405883,TRUE,2021-02-01,17,TRUE,1318442
TLS,30.184114570317607,TRUE,2021-03-01,0,TRUE,1318442
TLS,49.35984275556763,TRUE,2021-04-01,35,TRUE,1318442
TLS,119.60729310148115,TRUE,2021-05-01,84,TRUE,1318442
TLS,99.03659570137935,TRUE,2021-06-01,76,TRUE,1318442
TLS,110.37965241801875,TRUE,2021-07-01,49,TRUE,1318442
TLS,281.71265735997304,TRUE,2021-08-01,169,TRUE,1318442
TLS,253.58006007290973,TRUE,2021-09-01,162,TRUE,1318442
TLS,114.40347535684435,TRUE,2021-10-01,40,TRUE,1318442
TLS,100.77981962009787,TRUE,2021-11-01,0,TRUE,1318442
TLS,27.59039351513241,TRUE,2021-12-01,2.32258064516129,TRUE,1318442
TON,-1.5169055997653917,TRUE,2020-01-01,0,TRUE,105697
TON,-0.9988775402191699,TRUE,2020-02-01,0,TRUE,105697
TON,-1.0953177127761102,TRUE,2020-03-01,-1,TRUE,105697
TON,-2.237533090232871,TRUE,2020-04-01,-4,TRUE,105697
TON,-2.6548138915923576,TRUE,2020-05-01,-4,TRUE,105697
TON,-1.5996512146233783,TRUE,2020-06-01,-3,TRUE,105697
TON,-2.7592973533998792,TRUE,2020-07-01,-2,TRUE,105697
TON,-2.8135699303343245,TRUE,2020-08-01,-2,TRUE,105697
TON,-0.9022460272430979,TRUE,2020-09-01,-1,TRUE,105697
TON,-0.416943126912842,TRUE,2020-10-01,-2,TRUE,105697
TON,-0.32194893188098866,TRUE,2020-11-01,-2,TRUE,105697
TON,0.0028374481751323836,TRUE,2020-12-01,-2,TRUE,105697
TON,-2.881882004898139,TRUE,2021-01-01,-2,TRUE,105697
TON,-2.2378094316340085,TRUE,2021-02-01,-1,TRUE,105697
TON,-3.360440816959326,TRUE,2021-03-01,-1,TRUE,105697
TON,-3.227105632913167,TRUE,2021-04-01,-1,TRUE,105697
TON,-2.7900326129320394,TRUE,2021-05-01,-1,TRUE,105697
TON,-2.06330496711785,TRUE,2021-06-01,0,TRUE,105697
TON,-1.536814555083161,TRUE,2021-07-01,-1,TRUE,105697
TON,-3.756501652872746,TRUE,2021-08-01,0,TRUE,105697
TON,0.9355080593210454,TRUE,2021-09-01,-1,TRUE,105697
TON,-1.4560567970755502,TRUE,2021-10-01,-2,TRUE,105697
TON,-0.45165002835745915,TRUE,2021-11-01,-2,TRUE,105697
TON,0.06434497951714105,TRUE,2021-12-01,-0.5161290322580645,TRUE,105697
TTO,-8.723629783880446,TRUE,2020-01-01,-47,TRUE,1399491
TTO,-18.398612535143986,TRUE,2020-02-01,-52,TRUE,1399491
TTO,-55.01578500892389,TRUE,2020-03-01,-44,TRUE,1399491
TTO,-80.35196183381453,TRUE,2020-04-01,-18,TRUE,1399491
TTO,-80.99404403159961,TRUE,2020-05-01,-29,TRUE,1399491
TTO,-54.78198507575352,TRUE,2020-06-01,71,TRUE,1399491
TTO,-62.36778076924219,TRUE,2020-07-01,79,TRUE,1399491
TTO,4.915674860324226,TRUE,2020-08-01,152,TRUE,1399491
TTO,90.48434986553491,TRUE,2020-09-01,103,TRUE,1399491
TTO,46.485047718306646,TRUE,2020-10-01,15,TRUE,1399491
TTO,27.098411112899075,TRUE,2020-11-01,-46,TRUE,1399491
TTO,22.302864000410956,TRUE,2020-12-01,-92,TRUE,1399491
TTO,-4.951290415450497,TRUE,2021-01-01,-76,TRUE,1399491
TTO,3.051048496686814,TRUE,2021-02-01,-71,TRUE,1399491
TTO,9.845511160665328,TRUE,2021-03-01,-65,TRUE,1399491
TTO,42.545354021618806,TRUE,2021-04-01,24,TRUE,1399491
TTO,413.1385786634131,TRUE,2021-05-01,301,TRUE,1399491
TTO,504.06246213622507,TRUE,2021-06-01,331,TRUE,1399491
TTO,306.33655747379544,TRUE,2021-07-01,263,TRUE,1399491
TTO,313.7000020784923,TRUE,2021-08-01,257,TRUE,1399491
TTO,292.0206278648826,TRUE,2021-09-01,195,TRUE,1399491
TTO,304.8239255522597,TRUE,2021-10-01,180,TRUE,1399491
TTO,581.6895736980364,TRUE,2021-11-01,268,TRUE,1399491
TTO,206.08825321886377,TRUE,2021-12-01,86.19354838709677,TRUE,1399491
TUN,-0.05629539949099386,FALSE,2020-01-01,387,FALSE,11818618
TUN,-284.91856335743967,FALSE,2020-02-01,-166,FALSE,11818618
TUN,-497.3776029055107,FALSE,2020-03-01,-372,FALSE,11818618
TUN,-575.1663438256109,FALSE,2020-04-01,-612,FALSE,11818618
